used_id,tags, HomeTheater, RemoteControls, Accessories&Peripherals, HDMICables, USBCables, SmartTelevisions, WirelessUSBAdapters,Electronics, Cables&Accessories, NetworkAdapters,Computers&Accessories, Televisions, StandardTelevisions,TV&Video,Stands&Turntables, TVMounts, NetworkingDevices, Cables, Accessories, TVWall&CeilingMounts
AFUU5Q42TD7WLXRGKOBMRGUZWRFQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' TVMounts', 'Stands&Turntables', ' TVWall&CeilingMounts']",1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
AFUV6WMMWSY6UM3P6ATQ6SME3H7A,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' TVMounts', 'Stands&Turntables', ' TVWall&CeilingMounts']",1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
AHVZCQP5SYIVGZJK4LRP55ZXWETA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF6YDBL3KYIK3LBKKDIHUMOLKN4Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHKL2U5BIK4ZODWORRJ5RWNLL2TQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFKZHMXRXMRTVZLMHATTD53AVKRA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGFTWXF3QWIHMPN7SMTSHB6HNJ7Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AE4G376L73UNPWICYOSYO2KNXYJA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHGFA5MNVOFDMIL3322YZ6IOA5VA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGUR3CFYVZUMDJQIESKOIQOGV7AA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEOIHOJD3O5MYSVWZOBDUJGYWZGQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF6LAYTAGSTBKL2QUF3WFB6OMCPQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHKXH7KSF7CPJCJMHB6B35VPTETA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFELQLNWTS4QJNCCA4ZDTWHVORJQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGGE54AKRMX2XMQWQQTSUOPL7CHA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AG7ZAJNX4XZ5LTA4NLWBHTCX2V5A,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGYSVNZMQT5LOVKHSCYDE7OAPKVA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHAI6EM7F7W3GV3SUIDSKWTBJOSA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGE6O2NLNA3NUGORPU4SDK2S23QQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEXZDEFVFQ3LW6DKHRGXLPWF63DQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHU4FNYTFWSGG5TMN53LED2U7X2Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEH463ZLT7U67XS3DWK2Y27GLVWQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGOXDFXDUHGRNK5JD2YNYIZ72AEQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEDLXBJM6UISEM4SXR6YUIY4KNCQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGHUNVKMP4YTSSYUDMEX3JJJ5I3Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AH5IBUYCUMQE3ZLKBJ3PLWNMXDIQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AG6WSLLXZY52HSQUY5PRCXTCYQYQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AHGJ2DNFP3OJWO73XW2R7TDXI7WA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AGIC6PASSVB4T3KTZHK6ADD23GCA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AH4TEK5IQCC2BSF2KSQNKQEXAPLA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AFJIYRZTBOJBOWYQ5RNA36DBBXOA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AGCRWRS4RJYVGVKINV3VAR4CGDWA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AEGPWBXEAWPF6XRT7EZJOYJQA6DQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AF5BU6DZ446HN4DTCO7W7AWXBJBA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AEGZSNGSJJAEMJ3RRNVZTKUILOHA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGX46OTZ7C4VDXH4UA7ZAZIZUMYQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEDLLY6JXNCVYIW227SBCPVYHNUA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGTJ44UNO6K5X567YLQPYGN3TV4Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFYCBABBI2GCQRSCKIRHPLQNO72A,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AG55XGEMTFKS7BXQTNFKHFTMMW5A,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGQYGAK76B74HUWOOUOFTXH2LAZA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHFHIY2KE5PQIJ6H7PKV6N7OLIZA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFJVYK4FXVGRSTSLGVUE5JGB2NVA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEVJIJSEUXPBRKOQ2PB4JNBUTFRA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGRLDCPA7VJZZTV4GUIODVQ3DTHA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEUDATTJUCKFQ5ETVLUU57ZZ3XXQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEGR6ZYWXPEZWM7JUEBWQHAOPS2A,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEETOHX32FYDRI6SIAW7L76Q2NHQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AELSOXQRZBOFSSY4HJUR4Y7ASQBA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFJ6ALITTDOSUNPSFLRGDVIAEWBQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHH2TIJJ2IGD5H3DJO3FROUHRRSQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF37X7ZH7JPA6H5Q64NV6QFIBCYA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFKT7LV4XE6XJ2VTHCBHPQECW2RQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AE7GGDNBOHD2JQ2X5JPD666SAQOQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AENNAVVG4GBJKDQKJXQUEKQKTXGQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFPSO7EYQBYVEJGD4TAT7YFCM6UQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFV5W5BR6PKGHPIG3J6TNFK7BSXQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHILALAA7Q6SQRTFJVLT75P37FXQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGU76WKSU62DUNTPCMTC4FCUNRTQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEOVR6JEQTAC77BXE5AJMWJGG5PA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFIFHW5QMFMTWXNZ2JORBMINL3CQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AG36G3XPHERLKRDG7XYQ2IWJWPIQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF2EHSXFZWWS2YEN22DV2ZCJDZZA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGUFRJ5TPSUUBZBNRWHDRJV4VMQA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGYEIMSVEDOLA2OV3DIOGX2IMCBA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFRONQAZPYZARLWLDQM2VXS7ZTIQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AGA5INGXTDEODK7X55L4WXF6DJNQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AHTI2CPD7SANQV7GK4FHIKCWJ7VA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AFUYGZVKVTGAEIOV2UCYF5JPXSCA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AHFVYKQ2L4PSG4EKGA4GLQKQT2NA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AENTXYVP4NNTWTHTYFRTOOY2MEAA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AGJS36PNW27URDEUJGCT2OLR3Z6A,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AFG6LFTPXXKNHXVGXPDM6P3CCAHA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AEBHZQJ4R2TZ57GOCSTMIP53F4JQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHSESHUAGEFQ62M3KYV3EK5K77FQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFB3MTOE4VW2XO6RTJGIWJYH5OBQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF7CJCAKRIAY4BVN77BTSZYXXIZA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHW6UBYJXSPOMQVGP74VQ74BO55Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGIAEJN4RPI6Z5ABV733VJMBUZLA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHUELVJPFM3FEIMF2DE7OTNQD5VQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHPVTM2FDYB3YW3MXB523JWJTLQA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEC5PUIW4OSIDDQED7WLXG2S7TOQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AGVXOHPJT64ZRYKHIDKVJSJGK6CQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AFQHWSQ7JR7VCM4SWXXIOB4V3VDA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AFXWZKJCBIHCQFOR2RFYUE7UQDSA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AGD7VGYGPRKMQY3XXC4U3XIDF5CQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AH23AKG5YNJYJ4Y6OYI5H6UBQMLQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AGKNJPIVMVEHKL6ZFBAQ3CTFZ2KQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AFR7B35PQ2DLHGMFBSCRIUUVLRWQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AG3D6O4STAQKAY2UVGEUV46KN35Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHMY5CWJMMK5BJRBBSNLYT3ONILA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHCTC6ULH4XB6YHDY6PCH2R772LQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGYHHIERNXKA6P5T7CZLXKVPT7IQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AG4OGOFWXJZTQ2HKYIOCOY3KXF2Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AENGU523SXMOS7JPDTW52PNNVWGQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEQJHCVTNINBS4FKTBGQRQTGTE5Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AE55KTFVNXYFD5FPYWP2OUPEYNPQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEBWA5I4QFCA3P3OBEPMELBGN4GQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHMGAC6QM62UXNEOCZIHLHSXPP2Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEAMIR3CMSA32IDEINSJKHRNANTA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF355FTXYAKFH5NYPRTE7SL3WO3Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AG5DWPD54QGSLWJ6QUFERLPNAX4Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFZBEV4BOWGRSEH2PK7D65ZW66PA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AFXQ3YGENWMRX36NXEBSR2ROPG5Q,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AHD5PGE5RBBE2T3G427T32V7OROA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AELM6ILLTWBSXJXOKMNA2GM3DTKQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AFXYY4Z4QM34XOLVVYKZSNZGBBBA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AFHZLQ2Q3GSCQCWMF4N66DXXVJCQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AF62LB4BMTMNZXCHTSXSEKCXZFLQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AE5KLF5JEOL4PMUGKERILYLPDSNA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AHDJJLKORMH72SSEBWOVAKE66EHA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHEONKS6KOZ4SIOZNOLYFGQBXU4A,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEUPILALWUFFD34CNWRYX4PFQKSA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEKWBYGLEXUNRAJKVPO6HMF52W7A,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
